YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
200708,10150,58000,1,2.4,"WNW","SALEM",42.4133,-83.6134,4224798,8336804
200708,10150,58000,2,2,"N","SALEM",42.4289,-83.57,4225734,8334200
200708,10150,58003,1,4,"S","JUDDVILLE",42.9922,-83.98,4259532,8358800
200708,10150,58638,1,0,"NE","FERNDALE",42.45,-83.12,4227000,837200
200708,10150,59015,1,2,"S","MT CLEMENS",42.5511,-82.87,4233066,8252200
200708,10150,59029,1,0,"N","DUNDEE",41.95,-83.65,4157000,8339000
200708,10150,59030,1,3,"SE","DUNDEE",41.9193,-83.6088,4155158,8336528
200708,10150,59037,1,1,"W","DUNDEE",41.95,-83.6694,4157000,8340164
200708,10150,59038,1,0,"W","PETERSBURG",41.9,-83.72,4154000,8343200
200708,10150,59149,1,4.5,"N","CHELSEA",42.3851,-84.02,4223106,841200
200709,10151,59478,1,10,"ESE","KRESS",34.3147,-101.5882,3418882,10135292
200709,10151,59479,1,2,"NE","SLATON",33.4505,-101.6255,3327030,10137530
200709,10151,59480,1,0,"N","SILVERTON",34.47,-101.3,3428200,10118000
200709,10151,59481,1,0,"N","FLOYDADA",33.98,-101.33,3358800,10119800
200709,10151,59481,2,3,"E","FLOYDADA",33.98,-101.2777,3358800,10116662
200709,10151,59482,1,0,"N","TURKEY",34.4,-100.88,3424000,10052800
200709,10151,59483,1,0,"N","NORTHFIELD",34.28,-100.6,3416800,10036000
200709,10151,59484,1,0,"N","(CDS)CHILDRESS ARPT",34.43,-100.3,3425800,10018000
200709,10151,59484,2,0,"N","CHILDRESS",34.42,-100.2,3425200,10012000
200709,10152,59522,1,2,"S","BROWNFIELD",33.1511,-102.28,339066,10216800
200709,10152,59562,1,8,"NW","TAHOKA",33.2618,-101.8778,3315708,10152668
200709,10152,59562,2,7,"N","TAHOKA",33.2812,-101.78,3316872,10146800
200709,10152,59563,1,8,"NW","TAHOKA",33.2618,-101.8778,3315708,10152668
200709,10152,59563,2,7,"N","TAHOKA",33.2812,-101.78,3316872,10146800
200709,10152,59569,1,13,"W","LEVELLAND",33.58,-102.5956,3334800,10235736
200709,10152,59569,2,0,"N","WHITHARRAL",33.73,-102.33,3343800,10219800
200709,10152,59573,1,0,"N","BROWNFIELD",33.18,-102.28,3310800,10216800
200709,10152,59573,2,2,"SW","BROWNFIELD",33.1596,-102.3044,339576,10218264
200709,10152,59590,1,3,"NW","NAZARETH",34.5807,-102.1372,3434842,1028232
200709,10152,59591,1,5.6,"SW","TULIA",34.4728,-101.8395,3428368,10150370
200709,10152,59591,2,5.2,"SSW","TULIA",34.4606,-101.8049,3427636,10148294
200709,10152,59650,1,3.6,"ENE","NAZARETH",34.5699,-102.0416,3434194,1022496
200709,10152,59650,2,4,"E","NAZARETH",34.55,-102.0298,3433000,1021788
200709,10153,59435,1,6,"SSW","ANTON",33.7399,-102.2099,3344394,10212594
200709,10153,59436,1,4,"E","(REE)REESE AFB LUBBO",33.6,-101.9806,3336000,10158836
200709,10153,59436,2,4,"SW","LUBBOCK",33.5391,-101.8991,3332346,10153946
200709,10153,59437,1,0,"N","(REE)REESE AFB LUBBO",33.6,-102.05,3336000,1023000
200709,10153,59437,2,0,"N","(LBB)LUBBOCK INTL AR",33.67,-101.82,3340200,10149200
200709,10153,59438,1,7,"NW","LUBBOCK",33.6516,-101.9359,3339096,10156154
200709,10153,59438,2,0,"N","LUBBOCK",33.58,-101.85,3334800,10151000
200709,10153,59439,1,2,"NW","ANTON",33.8405,-102.1946,3350430,10211676
200709,10153,59439,2,3,"S","ANTON",33.7766,-102.17,3346596,10210200
200709,10153,59442,1,2,"S","LITTLEFIELD",33.8911,-102.32,3353466,10219200
200709,10153,59442,2,5,"SE","LITTLEFIELD",33.8689,-102.2584,3352134,10215504
200709,10154,59428,1,7,"N","PADUCAH",34.1212,-100.3,347272,10018000
200709,10154,59428,2,8,"N","PADUCAH",34.1357,-100.3,348142,10018000
200709,10154,59429,1,3,"W","COTTON CENTER",34,-102.0523,3400,1023138
200709,10154,59429,2,5.2,"WNW","COTTON CENTER",34.0288,-102.0838,341728,1025028
200709,10154,59430,1,8.25,"ESE","FIELDTON",33.9844,-102.0871,3359064,1025226
200709,10154,59430,2,7.5,"ESE","FIELDTON",33.9885,-102.0992,3359310,1025952
200709,10154,59431,1,1,"W","COTTON CENTER",34,-102.0174,3400,1021044
200709,10154,59431,2,3,"W","COTTON CENTER",34,-102.0523,3400,1023138
200709,10154,59432,1,1,"W","COTTON CENTER",34,-102.0174,3400,1021044
200709,10154,59432,2,3,"W","COTTON CENTER",34,-102.0523,3400,1023138
200709,10154,59433,1,3,"W","GUTHRIE",33.62,-100.3821,3337200,10022926
200709,10154,59434,1,1,"W","KIRKLAND",34.38,-100.0875,3422800,1005250
200709,10154,59471,1,2,"N","DOUGHERTY",33.9589,-101.08,3357534,1014800
200709,10154,59471,2,3,"N","DOUGHERTY",33.9734,-101.08,3358404,1014800
200710,10155,63591,1,7,"NE","DIMMITT",34.6216,-102.233,3437296,10213980
200710,10155,63591,2,0,"N","HART",34.38,-102.12,3422800,1027200
200710,10155,63592,1,3,"N","HART",34.4234,-102.12,3425404,1027200
200710,10155,63592,2,0,"N","HART",34.38,-102.12,3422800,1027200
200710,10155,63596,1,3.85,"ESE","DIMMITT",34.5382,-102.2539,3432292,10215234
200710,10155,63596,2,4.57,"E","DIMMITT",34.5402,-102.2407,3432412,10214442
200710,10155,63596,3,5.76,"E","DIMMITT",34.5399,-102.2195,3432394,10213170
200710,10155,63596,4,4.15,"W","NAZARETH",34.5394,-102.1718,3432364,10210308
200710,10155,63597,1,0,"N","NEW DEAL",33.73,-101.83,3343800,10149800
200710,10155,63599,1,2,"E","FIELDTON",34.03,-102.1851,341800,10211106
200710,10155,63599,2,3.67,"ESE","HART CAMP",34.0043,-102.0939,34258,1025634
200710,10155,63600,1,4.89,"W","COTTON CENTER",34.0117,-102.0843,34702,1025058
200710,10155,63600,2,1.74,"WSW","COTTON CENTER",33.9923,-102.029,3359538,1021740
200710,10155,63601,1,10,"NW","HALFWAY",34.2823,-102.0738,3416938,1024428
200710,10155,63601,2,1.7,"NE","COTTON CENTER",34.0151,-101.9765,34906,10158590
200710,10155,63602,1,5,"SSW","HALFWAY",34.1131,-101.9835,346786,10159010
200710,10155,63602,2,4.08,"N","COTTON CENTER",34.0589,-101.995,343534,10159700
200710,10155,63603,1,10,"NW","HALFWAY",34.2823,-102.0738,3416938,1024428
200710,10155,63603,2,3.09,"NNW","COTTON CENTER",34.0436,-102.0122,342616,102732
200710,10155,63604,1,0,"N","HALFWAY",34.18,-101.95,3410800,10157000
200710,10155,63604,2,4.1,"W","HALFWAY",34.188,-102.0211,3411280,1021266
200710,10155,63604,3,2.12,"WNW","HALFWAY",34.1881,-101.9857,3411286,10159142
200710,10155,63604,4,.61,"NNW","HALFWAY",34.188,-101.9547,3411280,10157282
200710,10156,59908,1,4,"W","TAHOKA",33.18,-101.8492,3310800,10150952
200710,10156,59908,2,5.73,"E","NEW MOORE",33.0179,-101.9312,331074,10155872
200710,10156,59910,1,0,"N","MAPLE",33.85,-102.9,3351000,10254000
200710,10157,62427,1,1,"S","HAPPY",34.7155,-101.85,3442930,10151000
200708,10159,56384,1,0,"N","WATERVILLE",44.55,-69.63,4433000,6937800
200708,10160,56387,1,0,"N","RUMFORD CENTER",44.52,-70.62,4431200,7037200
200708,10160,56394,1,0,"N","READFIELD",44.38,-69.97,4422800,6958200
200709,10161,56430,1,0,"N","ASHLEY",46.03,-99.37,461800,9922200
200709,10161,56431,1,4,"ESE","ZEELAND",45.9479,-99.7532,4556874,9945192
200709,10161,56431,2,10,"E","WISHEK",46.25,-99.3409,4615000,9920454
200709,10161,56432,1,9.04,"N","LEHR",46.4107,-99.35,4624642,9921000
200710,10162,56434,1,0,"N","LINTON",46.27,-100.23,4616200,10013800
200707,8445,48812,1,0,"N","SEDAN",37.13,-96.18,377800,9610800
200707,8445,48833,1,0,"N","WINFIELD",37.25,-96.98,3715000,9658800
200708,10021,55818,1,10,"NE","HARTMAN",38.2222,-102.09,3813332,1025400
200708,10022,55825,1,3,"SE","PUEBLO",38.2293,-104.571,3813758,10434260
200708,10022,55826,1,3,"N","CENTER",37.7934,-106.11,3747604,1066600
200708,10023,55827,1,20,"N","KINGMAN",35.4891,-114.05,3529346,1143000
200708,10023,55827,2,20,"N","WIKIEUP",34.9891,-113.62,3459346,11337200
200708,10024,55828,1,13,"W","LAS VEGAS",36.17,-115.3828,3610200,11522968
200708,10024,55829,1,0,"N","HENDERSON",36.03,-114.98,361800,11458800
200708,10027,55832,1,0,"N","TWENTY NINE PALMS",34.13,-116.05,347800,1163000
200708,10027,55833,1,2,"ENE","TWENTY NINE PALMS",34.1411,-116.0177,348466,1161062
200708,10028,55834,1,0,"N","LAS VEGAS",36.17,-115.15,3610200,1159000
200708,10028,55835,1,0,"N","LAS VEGAS",36.17,-115.15,3610200,1159000
200709,10030,55837,1,0,"N","YUCCA VLY",34.12,-116.45,347200,11627000
200709,10031,55839,1,0,"N","KINGMAN",35.2,-114.05,3512000,1143000
200709,10034,55842,1,0,"N","PAHRUMP",36.22,-115.98,3613200,11558800
200709,10034,55843,1,0,"N","HENDERSON",36.03,-114.98,361800,11458800
200709,10034,55845,1,30,"WNW","LAS VEGAS",36.336,-115.6469,3620160,11538814
200709,10035,55846,1,0,"N","DEATH VLY",36.45,-116.85,3627000,11651000
200709,10036,55848,1,14,"E","TEMPLE BAR MARINA",36.03,-114.0297,361800,1141782
200708,10040,55857,1,2,"S","ARENA",43.1411,-89.92,438466,8955200
200708,10040,55857,2,2.5,"SSE","BARNEVELD",42.9866,-89.8811,4259196,8952866
200708,10040,55891,1,0,"N","BLUE MOUNDS",43.02,-89.83,431200,8949800
200708,10040,55891,2,3,"S","DALEYVILLE",42.8766,-89.82,4252596,8949200
200708,10040,55895,1,0,"N","BELLEVILLE",42.85,-89.53,4251000,8931800
200708,10040,55895,2,0,"N","MONTICELLO",42.73,-89.58,4243800,8934800
200708,10040,55896,1,0,"N","EVANSVILLE",42.78,-89.3,4246800,8918000
200708,10040,55896,2,4.9,"SE","CLINTON",42.5199,-88.802,4231194,8848120
200708,10041,55856,1,0,"N","NEW MARION",39,-85.37,3900,8522200
200708,10041,55856,2,0,"N","REXVILLE",38.95,-85.33,3857000,8519800
200708,10042,55858,1,0,"N","RICHMOND",39.83,-84.9,3949800,8454000
200708,10042,55859,1,4,"SW","RICHMOND",39.7891,-84.9532,3947346,8457192
200708,10043,55860,1,0,"N","DRY RIDGE",38.68,-84.58,3840800,8434800
200708,10043,55861,1,0,"N","WILLIAMSTOWN",38.63,-84.55,3837800,8433000
200708,10043,55862,1,3,"N","KNOXVILLE",38.7434,-84.5,3844604,8430000
200708,10044,55863,1,0,"N","NEW BREMEN",40.43,-84.38,4025800,8422800
200708,10044,55864,1,0,"N","CELINA",40.55,-84.57,4033000,8434200
200708,10044,55864,2,0,"N","MONTEZUMA",40.48,-84.55,4028800,8433000
200708,10044,55865,1,3,"WNW","DUNKIRK",40.7966,-83.7029,4047796,8342174
200708,10044,55866,1,0,"N","NEW KNOXVILLE",40.52,-84.32,4031200,8419200
200708,10044,55867,1,3,"S","MC GUFFEY",40.6366,-83.78,4038196,8346800
200708,10044,55867,2,3,"SSE","DUNKIRK",40.7399,-83.6281,4044394,8337686
200708,10044,55868,1,0,"N","ST MARYS",40.53,-84.38,4031800,8422800
200708,10044,55869,1,0,"N","CELINA",40.55,-84.57,4033000,8434200
200708,10044,55871,1,0,"N","NEW KNOXVILLE",40.52,-84.32,4031200,8419200
200708,10044,55872,1,0,"N","NEW HAMPSHIRE",40.55,-83.95,4033000,8357000
200708,10044,55873,1,0,"N","JACKSON CENTER",40.43,-84.03,4025800,841800
200708,10044,55874,1,0,"N","HOMER",40.25,-82.52,4015000,8231200
200708,10044,55875,1,7,"ESE","GREENVILLE",40.0613,-84.5078,403678,8430468
200708,10044,55876,1,1,"SW","MT STERLING",39.7098,-83.2833,3942588,8316998
200708,10044,55877,1,0,"N","DARBYVILLE",39.7,-83.12,3942000,837200
200708,10044,55878,1,0,"N","DARBYVILLE",39.7,-83.12,3942000,837200
200708,10044,55879,1,1,"S","LUMBERTON",39.5355,-83.85,3932130,8351000
200708,10044,55880,1,5,"E","SPRING VLY",39.6,-83.9262,3936000,8355572
200708,10044,55881,1,0,"N","WASHINGTON COURT HOU",39.53,-83.43,3931800,8325800
200708,10044,55882,1,1,"NE","PICKERINGTON",39.8902,-82.7367,3953412,8244202
200708,10044,55883,1,0,"N","SUGAR GROVE",39.63,-82.55,3937800,8233000
200708,10044,55884,1,0,"N","LOGAN",39.53,-82.42,3931800,8225200
200708,10044,55885,1,0,"N","CIRCLEVILLE",39.6,-82.95,3936000,8257000
200708,10044,55886,1,0,"N","ANDERSONVILLE",39.43,-83,3925800,8300
200708,10044,55888,1,0,"N","RICHMOND DALE",39.2,-82.83,3912000,8249800
200708,10044,55889,1,0,"N","LATHAM",39.1,-83.25,396000,8315000
200708,10044,55889,2,0,"N","BUCHANAN",39.15,-83.12,399000,837200
200708,10044,55890,1,0,"N","HEATH",40.02,-82.45,401200,8227000
200708,10044,55890,2,0,"N","HANOVER",40.08,-82.25,404800,8215000
200708,10045,55887,1,0,"N","SAGINAW RIVER MOUTH",43.65,-83.83,4339000,8349800
200708,10046,55893,1,0,"N","ST CLAIR SHORES",42.3,-82.87,4218000,8252200
200708,10046,55894,1,0,"N","AMBASSADOR BRIDGE",42.23,-83.07,4213800,834200
200708,10048,55898,1,0,"N","EVANSVILLE",42.78,-89.3,4246800,8918000
200708,10048,55898,2,0,"N","CLINTON",42.57,-88.87,4234200,8852200
200708,10049,55900,1,0,"N","CELINA",40.55,-84.57,4033000,8434200
200708,10049,55902,1,0,"N","NEW KNOXVILLE",40.52,-84.32,4031200,8419200
200708,10049,55902,2,0,"N","WAPAKONETA",40.57,-84.2,4034200,8412000
200708,10049,55903,1,0,"N","ANSONIA",40.22,-84.63,4013200,8437800
200708,10049,55904,1,2,"S","PORT JEFFERSON",40.3011,-84.08,4018066,844800
200708,10049,55904,2,0,"N","PEMBERTON",40.3,-84.03,4018000,841800
200708,10049,55905,1,0,"N","PLEASANT HILL",40.05,-84.35,403000,8421000
200708,10049,55905,2,0,"N","CASSTOWN",40.05,-84.13,403000,847800
200708,10049,55906,1,2,"S","NEW CARLISLE",39.9011,-84.03,3954066,841800
200708,10049,55906,2,4,"SSE","NEW CARLISLE",39.8766,-84.0012,3952596,8472
200708,10049,55907,1,0,"N","PLATTSBURG",39.9,-83.62,3954000,8337200
200708,10049,55908,1,0,"N","XENIA",39.68,-83.93,3940800,8355800
200708,10049,55909,1,0,"N","DAYTON",39.75,-84.18,3945000,8410800
200708,10049,55910,1,0,"N","COLUMBUS",40.03,-83,401800,8300
200708,10049,55911,1,8,"SE","MARYSVILLE",40.1482,-83.263,408892,8315780
200708,10049,55912,1,0,"N","SIDNEY",40.28,-84.15,4016800,849000
200708,10049,55913,1,0,"N","PIQUA",40.15,-84.23,409000,8413800
200708,10049,55914,1,0,"N","LANCASTER",39.72,-82.6,3943200,8236000
200708,10049,55915,1,0,"N","URBANA",40.12,-83.75,407200,8345000
200708,10049,55916,1,2,"NW","BRADFORD",40.1505,-84.4567,409030,8427402
200708,10050,55931,1,0,"N","DEWEY BEACH",38.7,-75.07,3842000,754200
200708,10050,55931,2,0,"N","LEWES",38.77,-75.15,3846200,759000
200708,10051,55970,1,0,"N","HOWELL",40.23,-74.23,4013800,7413800
200708,10051,55972,1,0,"N","EDISON",40.52,-74.4,4031200,7424000
200708,10051,55975,1,0,"N","BELFORD",40.42,-74.1,4025200,746000
200708,10052,55919,1,0,"N","DUBLIN",39.82,-85.22,3949200,8513200
200708,10052,55922,1,0,"N","ABINGTON",39.73,-84.97,3943800,8458200
200708,10053,55924,1,0,"N","WASHINGTON COURT HOU",39.53,-83.43,3931800,8325800
200708,10053,55926,1,4,"S","BELLE CENTER",40.4422,-83.75,4026532,8345000
200710,10054,55935,1,3,"W","MEDICINE PARK",34.73,-98.5528,3443800,9833168
200710,10055,55937,1,0,"ESE","OKLAHOMA CITY",35.48,-97.53,3528800,9731800
200710,10055,55938,1,0,"N","GOLTRY",36.53,-98.15,3631800,989000
200710,10055,55939,1,8,"S","TALOGA",35.9143,-98.97,3554858,9858200
200710,10055,55940,1,0,"N","(LTS)ALTUS AFB",34.65,-99.27,3439000,9916200
200710,10055,55941,1,0,"N","GOLTRY",36.53,-98.15,3631800,989000
200710,10055,55942,1,0,"ESE","OKLAHOMA CITY",35.48,-97.53,3528800,9731800
200710,10055,55943,1,0,"SW","BETHANY",35.52,-97.63,3531200,9737800
200710,10055,55944,1,3,"W","MARLOW",34.65,-98.0027,3439000,98162
200710,10055,55945,1,7,"SW","MARLOW",34.5784,-98.037,3434704,982220
200710,10055,55946,1,0,"W","GRANDFIELD",34.23,-98.68,3413800,9840800
200710,10055,55947,1,0,"ESE","OKLAHOMA CITY",35.48,-97.53,3528800,9731800
200710,10055,55948,1,0,"N","MUSTANG",35.38,-97.72,3522800,9743200
200710,10055,55949,1,6,"WSW","GRANDFIELD",34.1968,-98.7769,3411808,9846614
200710,10055,55950,1,5,"WSW","GRANDFIELD",34.2023,-98.7608,3412138,9845648
200710,10055,55951,1,11,"E","DAVIDSON",34.23,-98.8877,3413800,9853262
200710,10055,55952,1,8,"E","INDIAHOMA",34.62,-98.6095,3437200,9836570
200710,10055,55953,1,2,"W","BOONE",34.9,-98.5053,3454000,9830318
200710,10055,55954,1,2,"E","NILES",35.43,-98.2145,3525800,9812870
200710,10055,55955,1,0,"W","FT COBB",35.1,-98.43,356000,9825800
200710,10055,55956,1,0,"N","CARNEGIE",35.1,-98.6,356000,9836000
200710,10055,55957,1,6,"WSW","FREDERICK",34.3468,-99.1171,3420808,997026
200710,10055,55958,1,0,"S","MOUNTAIN PARK",34.7,-98.95,3442000,9857000
200710,10055,55959,1,1,"S","SNYDER",34.6355,-98.95,3438130,9857000
200710,10055,55960,1,0,"N","MOUNTAIN VIEW",35.1,-98.75,356000,9845000
200710,10055,55961,1,8,"S","GOTEBO",34.9543,-98.88,3457258,9852800
200710,10055,55962,1,4,"W","POND CREEK",36.67,-97.8721,3640200,9752326
200707,9230,52012,2,0,"N","MUNSTER",41.57,-87.52,4134200,8731200
200708,9612,53932,1,.87,"NW","BETHANY",40.2089,-80.5616,4012534,8033696
200708,9612,53933,1,3,"E","MOUNDSVILLE",39.92,-80.6735,3955200,8040410
200708,9612,53934,1,5,"S","MORGANTOWN",39.5477,-79.95,3932862,7957000
200708,9612,53935,1,0,"N","ST GEORGE",39.17,-79.7,3910200,7942000
200708,9612,53936,1,0,"N","CANAAN HGTS",39.1,-79.43,396000,7925800
200708,9613,53937,1,.87,"SE","HOYES RUN",39.52,-79.41,3931200,7924600
200708,9614,53938,1,0,"N","KOPPEL",40.83,-80.32,4049800,8019200
200708,9614,53939,1,.69,"S","FOMBELL",40.79,-80.2,4047400,8012000
200708,9614,53940,1,.69,"S","ELLWOOD CITY",40.86,-80.28,4051600,8016800
200708,9614,53941,1,0,"N","NEW CASTLE",41,-80.35,4100,8021000
200708,9614,53942,1,.87,"SW","ZELIENOPLE",40.7911,-80.1418,4047466,808508
200708,9614,53943,1,1.25,"ESE","BUTLER",40.8431,-79.8579,4050586,7951474
200708,9614,53944,1,.52,"E","EVANS CITY",40.77,-80.0601,4046200,803606
200708,9614,53945,1,0,"N","KOPPEL",40.83,-80.32,4049800,8019200
200708,9614,53947,1,.87,"NE","FOMBELL",40.8089,-80.1883,4048534,8011298
200708,9614,53948,1,.69,"S","MAHONINGTOWN",40.96,-80.38,4057600,8022800
200708,9614,53949,1,.69,"N","LEITH",39.91,-79.72,3954600,7943200
200708,9615,53950,1,0,"N","SALEM",40.9,-80.85,4054000,8051000
200708,9615,53951,1,.87,"NE","TUNNEL HILL",40.2589,-82.0384,4015534,822304
200708,9615,53952,1,0,"N","NEWCOMERSTOWN",40.27,-81.6,4016200,8136000
200708,9615,53953,1,0,"N","BROWN HGTS",40.03,-81.62,401800,8137200
200708,9615,53954,1,.53,"E","CAMBRIDGE",40.03,-81.59,401800,8135400
200708,9615,53955,1,0,"N","KIMBOLTON",40.15,-81.57,409000,8134200
200708,9616,53956,1,.69,"N","GASTON JCT",39.48,-80.15,3928800,809000
200708,9616,53957,1,1,"E","MOUNDSVILLE",39.92,-80.7112,3955200,8042672
200708,9616,53958,1,.69,"N","GASTON JCT",39.48,-80.15,3928800,809000
200708,9616,53959,1,1.27,"ENE","UFFINGTOWN",39.59,-79.95,3935400,7957000
200708,9617,53960,1,2.1,"SE","WINFIELD",40.5285,-81.5218,4031710,8131308
200708,9617,53962,1,0,"N","BOLIVAR",40.65,-81.45,4039000,8127000
200708,9617,53963,1,0,"N","BOLIVAR",40.65,-81.45,4039000,8127000
200708,9617,53964,1,2,"W","DOVER",40.52,-81.508,4031200,8130480
200708,9618,53965,1,1.27,"WSW","FIELDCREST",39.64,-79.95,3938400,7957000
200708,9619,53966,1,1.05,"W","PENN RUN",40.62,-79.04,4037200,792400
200708,9619,53967,1,.69,"S","MORADO",40.76,-80.32,4045600,8019200
200708,9619,53968,1,.69,"S","BEAVER FALLS",40.74,-80.33,4044400,8019800
200708,9619,53969,1,1.25,"ESE","BUTLER",40.8431,-79.8579,4050586,7951474
200708,9619,53970,1,1.05,"E","CHERRY TREE",40.73,-78.81,4043800,7848600
200708,9619,53971,1,.52,"W","FREEPORT",40.67,-79.6899,4040200,7941394
200708,9619,53972,1,0,"N","KISKIMINETAS JCT",40.67,-79.67,4040200,7940200
200708,9619,53973,1,0,"NNW","LOGANS FERRY",40.53,-79.77,4031800,7946200
200708,9619,53974,1,.87,"NE","COY",40.54,-79.12,4032400,797200
200708,9619,53975,1,.53,"W","BRACKENRIDGE",40.62,-79.7601,4037200,7945606
200708,9619,53976,1,0,"N","TREES MILLS",40.43,-79.55,4025800,7933000
200708,9619,53977,1,1.71,"WNW","JUNEAU",40.89,-78.98,4053400,7858800
200708,9619,53978,1,1.05,"E","SPORTSBURG",40.92,-78.9799,4055200,7858794
200708,9619,53979,1,.69,"S","MURRYSVILLE",40.42,-79.7,4025200,7942000
200708,9619,53980,1,0,"N","SARVER",40.73,-79.73,4043800,7943800
200708,9619,53981,1,2.32,"NNW","PLEASANT HILL",40.91,-80.22,4054600,8013200
200708,9620,53987,1,0,"SW","MATHER",39.93,-80.07,3955800,804200
200708,9620,53992,1,0,"N","CARMICHAELS",39.9,-79.98,3954000,7958800
200708,9621,53994,1,1.38,"N","TYNDALL",40.24,-81.88,4014400,8152800
200708,9624,54012,1,.36,"WNW","GARWOOD",40.6517,-74.3264,4039102,7419584
200708,9624,54012,2,.33,"WNW","GARWOOD",40.651,-74.3261,4039060,7419566
200708,9624,54012,3,.17,"NW","GARWOOD",40.6515,-74.3227,4039090,7419362
200708,9624,54012,4,.22,"NW","GARWOOD",40.6522,-74.323,4039132,7419380
200708,9624,54013,1,.87,"SE","NEWARK",40.7211,-74.1683,4043266,7410098
200708,9624,54014,1,0,"N","GARWOOD",40.65,-74.32,4039000,7419200
200708,9624,57664,1,0,"N","SPRINGFIELD",40.7,-74.3,4042000,7418000
200708,9625,54015,1,0,"N","WINDER",33.98,-83.72,3358800,8343200
200708,9625,54016,1,3,"W","HARRISON",32.82,-82.7716,3249200,8246296
200708,9625,54017,1,1,"SSE","HIGGINS MILL",33.1066,-83.9934,336396,8359604
200708,9625,54017,2,2,"ESE","FORSYTH",33.0189,-83.9181,331134,8355086
200708,9625,54018,1,1,"NW","FORSYTH",33.0402,-83.9622,332412,8357732
200708,9625,54018,2,1,"SE","FORSYTH",33.0198,-83.9378,331188,8356268
200708,9626,54019,1,0,"N","LE MARS",42.78,-96.17,4246800,9610200
200708,9626,54020,1,0,"N","STORM LAKE",42.65,-95.2,4239000,9512000
200708,9627,54021,1,0,"N","STORM LAKE",42.65,-95.2,4239000,9512000
200708,9628,54022,1,0,"N","CHAMBERLAIN",43.8,-99.33,4348000,9919800
200708,9628,54023,1,5,"SSW","CHAMBERLAIN",43.7332,-99.3683,4343992,9922098
200708,9628,54025,1,4,"S","CHAMBERLAIN",43.7422,-99.33,4344532,9919800
200708,9628,54027,1,10,"SE","KIMBALL",43.6478,-98.8086,4338868,9848516
200708,9629,54028,1,12,"N","KIMBALL",43.9235,-98.95,4355410,9857000
200708,9629,54029,1,15,"WSW","WESSINGTON SPGS",43.997,-98.8487,4359820,9850922
200708,9629,54030,1,0,"N","HITCHCOCK",44.63,-98.4,4437800,9824000
200709,9630,54033,1,0,"N","VAN BUREN",37,-91.02,3700,911200
200709,9631,54031,1,0,"N","PRINCETON",38.35,-87.57,3821000,8734200
200709,9632,54032,1,0,"N","MT CARMEL",38.42,-87.77,3825200,8746200
200708,9633,54034,1,1,"E","PICKSTOWN",43.07,-98.5102,434200,9830612
200708,9633,54035,1,0,"N","PICKSTOWN",43.07,-98.53,434200,9831800
200708,9633,54036,1,6,"NNW","TRIPP",43.3001,-98.0156,4318006,98936
200708,9634,54037,1,0,"N","WAKEFIELD",42.27,-96.87,4216200,9652200
200708,9635,54038,1,0,"N","MARTY",42.98,-98.42,4258800,9825200
200708,9635,54039,1,0,"N","GEDDES",43.25,-98.7,4315000,9842000
200708,9635,54309,1,6,"NE","LAKE ANDES",43.2113,-98.4659,4312678,9827954
200708,9635,54310,1,2,"NE","LAKE ANDES",43.1705,-98.522,4310230,9831320
200708,9635,54311,1,8,"NE","LAKE ANDES",43.2318,-98.4378,4313908,9826268
200708,9635,54312,1,10,"N","AVON",43.1446,-98.07,438676,984200
200708,9635,54313,1,4,"SW","TRIPP",43.1791,-98.0261,4310746,981566
200708,9635,54314,1,12,"W","SCOTLAND",43.15,-97.9678,439000,9758068
200708,9635,54315,1,7,"W","SCOTLAND",43.15,-97.8687,439000,9752122
200708,9636,54044,1,0,"N","RED HOOK ST THOMAS",18.32,-64.85,1819200,6451000
200708,9637,54045,1,0,"N","RED HOOK ST THOMAS",18.32,-64.85,1819200,6451000
200708,9637,54045,2,0,"N","ISLA CULEBRITA",18.32,-65.23,1819200,6513800
200708,9638,54050,1,0,"N","RED HOOK ST THOMAS",18.32,-64.85,1819200,6451000
200708,9640,54061,1,.55,"E","SPRINGFIELD",37.2,-93.29,3712000,9317400
200708,9640,54062,1,.69,"S","PHILLIPSBURG",37.54,-92.8,3732400,9248000
200708,9640,54063,1,.69,"N","CRANE",36.91,-93.57,3654600,9334200
200708,9640,54064,1,.69,"S","DOOLITTLE",37.94,-91.88,3756400,9152800
200708,9640,54065,1,0,"N","ROLLA",37.95,-91.77,3757000,9146200
200708,9640,54066,1,0,"SE","DILLON",37.97,-91.72,3758200,9143200
200708,9640,54068,1,8,"NNW","SALEM",37.7569,-91.6059,3745414,9136354
200708,9640,54069,1,0,"E","ST JAMES",38,-91.62,3800,9137200
200708,9640,54070,1,.89,"SE","NIXA",37.04,-93.29,372400,9317400
200708,9640,54071,1,.55,"E","FORDLAND",37.17,-92.94,3710200,9256400
200708,9640,54072,1,.55,"E","LICKING",37.5,-91.86,3730000,9151600
200708,9640,54073,1,.69,"S","LAMAR",37.49,-94.28,3729400,9416800
200708,9640,54074,1,2.77,"N","STOCKTON",37.74,-93.8,3744400,9348000
200708,9640,54075,1,.55,"E","SPRINGFIELD",37.2,-93.29,3712000,9317400
200708,9640,54076,1,.89,"SW","NIXA",37.04,-93.31,372400,9318600
200708,9641,54077,1,8,"SW","BELGRADE",41.3982,-98.1791,4123892,9810746
